ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,DonationSource,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
12223,"Polyseam Limited - £5,000.00",,2025-04-13,2025-04-13,,Donations and other support (including loans) for activities as an MP,4484,Alan Mak,(b) Any other support not included in Category 2(a),Monetary,,5000.00,2025-04-11,2025-04-11,,True,Polyseam Limited,"15 St Andrew’s Road, Huddersfield HD1 6SB",Company,Polyseam Limited,,02839491,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12223,
12221,"Geoffrey Geiger - £2,000.00",,2025-04-11,2025-04-11,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,2000.00,,,,True,Geoffrey Geiger,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12221,
12207,"Lord John Nash - £30,000.00",,2025-04-09,2025-04-09,,Donations and other support (including loans) for activities as an MP,4780,Laura Trott,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Political Staff Funding,30000.00,,,,True,Lord John Nash,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12207,
12211,"Gary Dutton MBE - £5,000.00",,2025-04-09,2025-04-09,,Donations and other support (including loans) for activities as an MP,4743,Lee Anderson,(b) Any other support not included in Category 2(a),Monetary,For local campaigning,5000.00,2025-04-08,2025-04-08,,True,Gary Dutton MBE,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12211,
12213,"Mike Wheatley - £1,800.00",,2025-04-09,2025-04-09,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,"The donation is received in instalments of £150 per month from April 2025 until March 2026 by my local party, for use by me as MP",1800.00,,,,True,Mike Wheatley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12213,
12201,Dominic Mathon - £800.00,,2025-04-07,2025-04-07,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,800.00,,,,True,Dominic Mathon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12201,
12200,Dominic Mathon - £800.00,,2025-04-07,2025-04-07,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,800.00,,,,True,Dominic Mathon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12200,
12187,Dignity in Dying - £744.36,,2025-04-04,2025-04-04,,Donations and other support (including loans) for activities as an MP,4923,Kim Leadbeater,(b) Any other support not included in Category 2(a),In kind,Printing materials for my private members' bill,744.36,2025-03-31,2025-03-31,,True,Dignity in Dying,"181 Oxford Street, London W1D 2JT",Company,Dignity in Dying,,4452809,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12187,
12179,"Eleanor Shanks - £2,000.00",,2025-04-04,2025-04-04,,Donations and other support (including loans) for activities as an MP,5197,Dr Neil Shastri-Hurst,(b) Any other support not included in Category 2(a),Monetary,,2000.00,2025-04-03,2025-04-03,,True,Eleanor Shanks,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12179,
12150,"Margaret Sharp - £2,000.00",,2025-04-03,2025-04-03,,Donations and other support (including loans) for activities as an MP,5313,Zöe Franklin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Paid in regular quarterly payments of £500,2000.00,,,,True,Margaret Sharp,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12150,
12166,"Faith in Public Ltd - £30,119.08",,2025-04-02,2025-04-02,2025-07-15,Donations and other support (including loans) for activities as an MP,1591,Tim Farron,(b) Any other support not included in Category 2(a),In kind,The services of two policy advisers for a total of 30 hours a week between 1 April 2025 and 31 March 2026,30119.08,2025-04-01,2025-04-01,2026-03-31,True,Faith in Public Ltd,"10 Queen Street Place, London EC4R 1BE",Company,Faith in Public Ltd,,11134849,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12166,
12151,"The Refugee, Asylum and Migration Policy Project (RAMP) - £19,500.00",,2025-04-02,2025-04-02,,Donations and other support (including loans) for activities as an MP,4864,Olivia Blake,(b) Any other support not included in Category 2(a),In kind,Research services provided for two days a week for up to seventy-eight days between 1 April 2025 to 31 December 2025 (value stated is the maximum),19500.00,2025-04-01,2025-04-01,2025-12-31,True,"The Refugee, Asylum and Migration Policy Project (RAMP)","The Courtyard, High Street, Ascot SL5 7HP",Company,"The Refugee, Asylum and Migration Policy Project (RAMP)",,12373468,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12151,
12167,"Refugee, Asylum & Migration Policy Project (RAMP) - £9,750.00",,2025-04-02,2025-04-02,,Donations and other support (including loans) for activities as an MP,1591,Tim Farron,(b) Any other support not included in Category 2(a),In kind,The services of a policy adviser for one day per week from 1st April 2025 until 31st December 2025,9750.00,2025-04-01,2025-04-01,2025-12-31,True,"Refugee, Asylum & Migration Policy Project (RAMP)","The Courtyard, High Street, Ascot SL5 7HP",Company,"Refugee, Asylum & Migration Policy Project (RAMP)",,12373468,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12167,
12142,"Best for Britain Limited - £32,962.28",,2025-04-01,2025-04-01,,Donations and other support (including loans) for activities as an MP,5061,Andrew Lewin,(b) Any other support not included in Category 2(a),In kind,"Secretariat, meeting room and meeting catering, research, graphic design, printing, transcription and communication services provided to the members of the UK Trade and Business Commission of which I am chair, for the period 1st April 2025 to 30th June 2025 (value is an estimate)",32962.28,2025-04-01,2025-04-01,2025-06-30,True,Best for Britain Limited,"International House, 36-38 Cornhill, London EC3V 3NG",Company,Best for Britain Limited,,10436078,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12142,
12141,"Nicholas McCowan - £2,000.00",,2025-04-01,2025-04-01,,Donations and other support (including loans) for activities as an MP,5061,Andrew Lewin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Please note this is a donation from me in my private capacity to support my work and campaigning as a Member of Parliament.,2000.00,,,,True,Nicholas McCowan,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12141,
12144,"Mr Harish Sodha - £5,000.00",,2025-04-01,2025-04-01,,Donations and other support (including loans) for activities as an MP,5287,Tim Roca,(b) Any other support not included in Category 2(a),Monetary,,5000.00,2025-03-17,2025-03-24,,True,Mr Harish Sodha,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12144,
12113,"James Mellon - £5,000.00",,2025-03-31,2025-03-31,,Donations and other support (including loans) for activities as an MP,4874,Andrew Griffith,(b) Any other support not included in Category 2(a),Monetary,,5000.00,2025-03-17,2025-03-17,,True,James Mellon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12113,
12124,"London Hotel Group - £3,750.00",,2025-03-31,2025-03-31,,Donations and other support (including loans) for activities as an MP,4573,Dr Rosena Allin-Khan,(b) Any other support not included in Category 2(a),Monetary,,3750.00,2025-03-20,2025-03-20,,True,London Hotel Group,"54 Clapham Common South Side, London SW4 9BX",Company,London Hotel Group,,08999214,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12124,
12117,"Mark Petterson - £5,000.00",,2025-03-31,2025-03-31,,Donations and other support (including loans) for activities as an MP,4934,Helen Morgan,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,To assist with North Shropshire Liberal Democrats local election campaign.,5000.00,,,,True,Mark Petterson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12117,
12110,"Matthew and Pippa Oakeshott - £50,000.00",,2025-03-28,2025-03-28,,Donations and other support (including loans) for activities as an MP,4769,Daisy Cooper,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,To assist with employing a member of staff in my parliamentary office,50000.00,,,,True,Matthew and Pippa Oakeshott,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12110,
12097,"Celestine Management Limited - £25,000.00",,2025-03-27,2025-03-27,,Donations and other support (including loans) for activities as an MP,4462,Tom Tugendhat,(b) Any other support not included in Category 2(a),Monetary,,25000.00,2025-03-04,2025-03-04,,True,Celestine Management Limited,"4th Floor, 66 St. James's Street, London SW1A 1NE",Company,Celestine Management Limited,,14044449,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12097,
12096,"Celestine Management Limited - £10,000.00",,2025-03-27,2025-03-27,,Donations and other support (including loans) for activities as an MP,4462,Tom Tugendhat,(b) Any other support not included in Category 2(a),Monetary,,10000.00,2025-03-03,2025-03-03,,True,Celestine Management Limited,"4th Floor, 66 St. James's Street, London SW1A 1NE",Company,Celestine Management Limited,,14044449,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12096,
12086,"Tom Kilroy - £5,000.00",,2025-03-25,2025-03-25,,Donations and other support (including loans) for activities as an MP,5296,Freddie van Mierlo,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,5000.00,,,,True,Tom Kilroy,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12086,
12085,"Anthony Robertson - £2,500.00",,2025-03-25,2025-03-25,,Donations and other support (including loans) for activities as an MP,5296,Freddie van Mierlo,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,2500.00,,,,True,Anthony Robertson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12085,
12071,"James Moore - £2,000.00",,2025-03-24,2025-03-24,,Donations and other support (including loans) for activities as an MP,5055,Max Wilkinson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,2000.00,,,,True,James Moore,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12071,
12073,"J. C. Bamford Excavators Limited - £25,000.00",,2025-03-24,2025-03-24,,Donations and other support (including loans) for activities as an MP,3935,Sir Mel Stride,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Support towards staff salary,25000.00,,,,True,J. C. Bamford Excavators Limited,"Lakeside Works, Rocester, Uttoxeter ST14 5JP",Company,J. C. Bamford Excavators Limited,,00561597,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12073,
12050,"IPGL Limited - £25,000.00",,2025-03-24,2025-03-24,,Donations and other support (including loans) for activities as an MP,3935,Sir Mel Stride,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Support towards staff salary,25000.00,,,,True,IPGL Limited,"3rd Floor, 39 Sloane Street, Knightsbridge, London, United Kingdom SW1X 9LP",Company,IPGL Limited,,09064598,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12050,
12070,"Sophie Smith - £10,000.00",,2025-03-23,2025-03-24,,Donations and other support (including loans) for activities as an MP,4780,Laura Trott,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Political Staff Funding,10000.00,,,,True,Sophie Smith,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12070,
12057,"Julian Taylor - £2,000.00",,2025-03-21,2025-03-24,,Donations and other support (including loans) for activities as an MP,4769,Daisy Cooper,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,2000.00,,,,True,Julian Taylor,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12057,
12074,"Aid Alliance - £2,400.00",,2025-03-24,2025-03-24,,Donations and other support (including loans) for activities as an MP,1211,Sir Andrew Mitchell,(b) Any other support not included in Category 2(a),In kind,The services of a Policy Adviser for up to 2 days per week from 1 March 2025- 16 March 2025,2400.00,2025-03-01,2025-03-01,2025-03-16,True,Aid Alliance,"8 All Saints Street, London N1 9RL",Company,Aid Alliance,,03395681 Registered Charity No. 1068839,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12074,
12056,"Beaver Metals (London) Limited - £10,000.00",,2025-03-20,2025-03-20,,Donations and other support (including loans) for activities as an MP,1211,Sir Andrew Mitchell,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,10000.00,,,,True,Beaver Metals (London) Limited,"Beaver Metals and Metallic Extractors Ltd, Marsh Lane, Water Orton, Birmingham B46 1NS",Company,Beaver Metals (London) Limited,,00510565,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12056,
12036,"Aid Alliance - £5,600.00",,2025-03-18,2025-03-18,,Donations and other support (including loans) for activities as an MP,1211,Sir Andrew Mitchell,(b) Any other support not included in Category 2(a),In kind,The services of a Policy Adviser for up to 2 days per week from 4 November 2024 – 28 February 2025,5600.00,2024-11-04,2024-11-04,2025-02-28,True,Aid Alliance,"8 All Saints Street, London N1 9RL",Company,Aid Alliance,,Company Registration No. 03395681 Registered Charity No. 1068839,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12036,
12028,"UCL Pearl - £16,170.31",,2025-03-17,2025-03-17,,Donations and other support (including loans) for activities as an MP,5272,Margaret Mullane,(b) Any other support not included in Category 2(a),In kind,The venue was supplied to host the first ever youth conference in my constituency.,16170.31,2025-03-14,2025-03-14,,True,UCL Pearl,"Yewtree Avenue, Dagenham, Essex RM10 7FN",Other,,,,,,University,https://interests-api.parliament.uk/api/v1/Interests/12028,
11987,"Martin Littler - £3,000.00",,2025-03-14,2025-03-14,,Donations and other support (including loans) for activities as an MP,4119,Jonathan Reynolds,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,For local campaigning,3000.00,,,,True,Martin Littler,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11987,
12008,"Betterworld Ltd - £5,000.00",,2025-03-13,2025-03-13,,Donations and other support (including loans) for activities as an MP,4500,Clive Lewis,(b) Any other support not included in Category 2(a),Monetary,To support my water campaign via Toussaint Ventures Ltd,5000.00,2025-03-13,2025-03-13,,True,Betterworld Ltd,"14 St Mary’s Street, Stamford PE9 2DF",Company,Betterworld Ltd,,03408967,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12008,
12002,"Compass - Together for a Good Society Ltd - £2,582.40",,2025-03-12,2025-03-12,,Donations and other support (including loans) for activities as an MP,4500,Clive Lewis,(b) Any other support not included in Category 2(a),In kind,"Payment for strategic communications support services from Small Axe Communications Ltd. Services are being provided jointly to myself, Compass, and Toussaint Ventures Ltd to support a joint campaign on water. Some of these services are providing communications support for my Water Private Members' Bill.",2582.40,2025-03-11,2025-03-12,2025-04-28,True,Compass - Together for a Good Society Ltd,"10 Salamanca Place, London, SE1 7HB",Company,Compass - Together for a Good Society Ltd,,05391145,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12002,
11989,"Linda Christmas - £2,000.00",,2025-03-11,2025-03-11,,Donations and other support (including loans) for activities as an MP,4591,Sarah Olney,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,2000.00,,,,True,Linda Christmas,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11989,
11977,"Aziz Foundation - £24,930.00",,2025-03-10,2025-03-10,,Donations and other support (including loans) for activities as an MP,4409,Naz Shah,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,In kind,"Funding for two interns in the office, from 1st March until end of December 2025",24930.00,,,,True,Aziz Foundation,"16 Babmaes Street, St. James's, London SW1Y 6HD",Other,,,,,,Charity,https://interests-api.parliament.uk/api/v1/Interests/11977,
11983,"Ben Kingsley - £1,900.00",,2025-03-10,2025-03-10,,Donations and other support (including loans) for activities as an MP,5033,Josh MacAlister,(b) Any other support not included in Category 2(a),In kind,"Approx. 24 hours of in kind support on development of Private Members Bill - further drafting work, attending meetings with other relevant legal experts and with public officials, to finalise the draft Bill in advance of its second reading debate",1900.00,2025-01-01,2025-01-01,2025-03-07,True,Ben Kingsley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11983,
11978,"GMB - £2,000.00",,2025-03-10,2025-03-10,,Donations and other support (including loans) for activities as an MP,5243,Andrew Pakes,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,To support my constituency campaigning,2000.00,,,,True,GMB,"Mary Turner House, 22 Stephenson Way, London NW1 2HD",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11978,
11972,"Chris Hayman CBE - £2,000.00",,2025-03-10,2025-03-10,,Donations and other support (including loans) for activities as an MP,5203,Alison Griffiths,(b) Any other support not included in Category 2(a),Monetary,,2000.00,2025-03-06,2025-03-06,,True,Chris Hayman CBE,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11972,
11975,"The Joseph Rowntree Reform Trust - £1,000.00",,2025-03-10,2025-03-10,,Donations and other support (including loans) for activities as an MP,5083,Bobby Dean,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,1000.00,,,,True,The Joseph Rowntree Reform Trust,"The Garden House, Water End, York YO30 6WQ",Company,The Joseph Rowntree Reform Trust,,00357963,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11975,
11956,"White Rose Visas Ltd - £3,300.00",,2025-03-06,2025-03-06,,Donations and other support (including loans) for activities as an MP,5314,Siân Berry,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,In kind,Support in kind with making a sponsored staff visa application,3300.00,,,,True,White Rose Visas Ltd,"101 Wilkinson Street, Sheffield S10 2GJ",Company,White Rose Visas Ltd,,7680391,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11956,
11945,"Ebury Court Care Home - £2,000.00",,2025-03-05,2025-03-05,,Donations and other support (including loans) for activities as an MP,1447,Andrew Rosindell,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Sponsorship of constituency fundraising dinner.,2000.00,,,,True,Ebury Court Care Home,"Ebury Court Residential Home, 438 Rush Green Rd, Romford RM7 0LX",Company,Ebury Court Care Home,,04870331,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11945,
11946,"Faith in Public Ltd - £15,264.00",,2025-03-05,2025-03-05,,Donations and other support (including loans) for activities as an MP,1591,Tim Farron,(b) Any other support not included in Category 2(a),In kind,The services of a public relations company,15264.00,2025-03-01,2025-03-01,2026-02-28,True,Faith in Public Ltd,"10 Queen Street Place, London EC4R 1BE",Company,Faith in Public Ltd,,11134849,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11946,
11894,"Phillip Kerle - £1,500.00",,2025-02-27,2025-03-04,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,1500.00,,,,True,Phillip Kerle,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11894,
11911,Phillip Kerle - £750.00,,2025-02-27,2025-03-04,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,750.00,,,,True,Phillip Kerle,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11911,
11909,"Charles Fry - £10,000.00",,2025-03-03,2025-03-04,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,"The donation is received by the local party, but for use by me as Twickenham MP",10000.00,,,,True,Charles Fry,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11909,
11913,"Fiona Forbes - £2,463.02",,2025-03-03,2025-03-04,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(b) Any other support not included in Category 2(a),In kind,Sponsored a dinner,2463.02,2025-02-27,2025-02-27,,True,Fiona Forbes,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11913,
11902,"Edward Powell - £10,000.00",,2025-03-02,2025-03-03,,Donations and other support (including loans) for activities as an MP,5078,Pippa Heylings,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,10000.00,,,,True,Edward Powell,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11902,
11893,Dominic Mathon - £800.00,,2025-02-27,2025-02-27,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,800.00,,,,True,Dominic Mathon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11893,
11876,"UB Healthcare Ltd - £2,000.00",,2025-02-26,2025-02-26,,Donations and other support (including loans) for activities as an MP,5197,Dr Neil Shastri-Hurst,(b) Any other support not included in Category 2(a),Monetary,,2000.00,2024-11-07,2024-11-07,2025-02-25,True,UB Healthcare Ltd,"Office 716, Highlands Road, Shirley, Solihull B90 4ND",Company,UB Healthcare Ltd,,13950973,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11876,
11867,"Gary Dutton MBE - £5,000.00",,2025-02-25,2025-02-25,,Donations and other support (including loans) for activities as an MP,4743,Lee Anderson,(b) Any other support not included in Category 2(a),Monetary,For local campaigning,5000.00,2025-02-24,2025-02-24,,True,Gary Dutton MBE,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11867,
11856,"Jasper Cook - £2,400.00",,2025-02-24,2025-02-24,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Received in monthly instalments of £200 from 27 January 2025 until December 2025 by my local party for use by me,2400.00,,,,True,Jasper Cook,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11856,
11855,"James Heath - £2,400.00",,2025-02-24,2025-02-24,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Received in monthly instalments of £200 from 24 January 2025 until December 2025 by my local party for use by me,2400.00,,,,True,James Heath,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11855,
11853,"Bratton Ventures Ltd - £10,000.00",,2025-02-21,2025-02-24,,Donations and other support (including loans) for activities as an MP,5296,Freddie van Mierlo,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,10000.00,,,,True,Bratton Ventures Ltd,"Houseboat Antje, Cheyne Walk, London, England SW10 0DG",Company,Bratton Ventures Ltd,,15754779,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11853,
11859,"James Moore - £10,000.00",,2025-02-24,2025-02-24,,Donations and other support (including loans) for activities as an MP,4934,Helen Morgan,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,To support the activities of North Shropshire Liberal Democrats,10000.00,,,,True,James Moore,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11859,
11858,Neil Goulden - £500.00,,2025-02-24,2025-02-24,,Donations and other support (including loans) for activities as an MP,5061,Andrew Lewin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,"To provide support to compainging activity, in particular social media advertising",500.00,,,,True,Neil Goulden,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11858,
11658,"Mitie - £4,448.80",,2025-02-21,2025-02-21,,Donations and other support (including loans) for activities as an MP,4368,Neil Coyle,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,In kind,Venue and refreshments for a Christmas social event,4448.80,,,,True,Mitie,"Level 12, The Shard, 32 London Bridge St, London SE1 9SG",Company,Mitie,,02938041,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11658,
11831,"James Sleeman - £8,000.00",,2025-02-19,2025-02-19,,Donations and other support (including loans) for activities as an MP,4776,Munira Wilson,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,"The donation was received by the local party, but for use by me as Twickenham MP",8000.00,,,,True,James Sleeman,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11831,
11820,"Best for Britain Ltd - £6,239.69",,2025-02-18,2025-02-18,,Donations and other support (including loans) for activities as an MP,5061,Andrew Lewin,(b) Any other support not included in Category 2(a),In kind,"Venue hire, refreshments, printing and secretariat staff time for an event held to relaunch the UK Trade and Business Commission, of which I am co-convener, in the Churchill Room of the UK Parliament (value estimated)",6239.69,2025-02-10,2025-02-10,,True,Best for Britain Ltd,"International House, 36-38 Cornhill, London, EC3V 3NG",Company,Best for Britain Ltd,,10436078,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11820,
11822,"Refugee, Asylum & Migration Policy Project (RAMP) - £1,170.00",,2025-02-18,2025-02-18,,Donations and other support (including loans) for activities as an MP,1591,Tim Farron,(b) Any other support not included in Category 2(a),In kind,Payment for flights and accommodation,1170.00,2025-02-08,2025-02-08,2025-02-10,False,"Refugee, Asylum & Migration Policy Project (RAMP)","The Courtyard, High Street, Ascot SL5 7HP",Company,"Refugee, Asylum & Migration Policy Project (RAMP)",,12373468,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11822,
11652,"The Refugee, Asylum and Migration Policy Project (RAMP) - £3,088.00",,2025-02-15,2025-02-17,,Donations and other support (including loans) for activities as an MP,4872,David Simmonds,(b) Any other support not included in Category 2(a),In kind,The services of a Policy Adviser for one day per week (value is estimated),3088.00,2025-01-01,2025-01-01,2025-03-31,True,"The Refugee, Asylum and Migration Policy Project (RAMP)","The Courtyard, High Street, Ascot SL5 7HP",Company,"The Refugee, Asylum and Migration Policy Project (RAMP)",,12373468,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11652,
11796,"Keith Craig - £3,000.00",,2025-02-12,2025-02-13,,Donations and other support (including loans) for activities as an MP,5303,Patrick Spencer,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,3000.00,,,,True,Keith Craig,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11796,
11787,"Lord Andrew Roberts - £10,000.00",,2025-02-11,2025-02-12,,Donations and other support (including loans) for activities as an MP,4597,Mrs Kemi Badenoch,(b) Any other support not included in Category 2(a),Monetary,,10000.00,2025-01-27,2025-01-27,,True,Lord Andrew Roberts,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11787,
11791,"Thomas Gosling - £10,000.00",,2025-02-12,2025-02-12,,Donations and other support (including loans) for activities as an MP,4769,Daisy Cooper,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,,10000.00,,,,True,Thomas Gosling,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11791,
11785,"Sir Henry Angest - £5,000.00",,2025-02-11,2025-02-11,,Donations and other support (including loans) for activities as an MP,4874,Andrew Griffith,(b) Any other support not included in Category 2(a),Monetary,,5000.00,2025-02-05,2025-02-05,,True,Sir Henry Angest,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11785,
11764,"Eamonn Gannon - £5,000.00",,2025-02-05,2025-02-06,,Donations and other support (including loans) for activities as an MP,5340,Jack Rankin,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Monetary,Support the campaigning activities of Jack Rankin MP c/o Windsor Conservative Association,5000.00,,,,True,Eamonn Gannon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11764,
11749,"Trevor Chinn - £5,000.00",,2025-02-05,2025-02-06,,Donations and other support (including loans) for activities as an MP,4504,Wes Streeting,(b) Any other support not included in Category 2(a),Monetary,To support campaigning in Ilford North. To be paid in 4 quarterly instalments with first instalment received 30 January 2025,5000.00,2025-01-30,2025-02-03,2025-12-31,True,Trevor Chinn,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11749,
